0_Mean,0_Median,0_Root mean square,0_Standard deviation,0_Variance,label
0.0103165342751996,0.011776546906187624,0.13745808662230982,0.1370704005189124,0.018788294698415062,B
0.01152702497349052,0.01266994011976048,0.14804341988397252,0.14759397638861388,0.021783981866202715,B
0.011329374415232036,0.010801936127744511,0.1333014596944385,0.1328191418133226,0.0176409244320275,B
0.011105232971556885,0.012994810379241517,0.14689121979597466,0.1464708307267928,0.021453704253796786,B
0.010925824639782934,0.01088315369261477,0.12714981474334952,0.1266795237803206,0.016047701745208812,B
0.011262750631549402,0.012507504990019961,0.14071495439873166,0.14026349788754258,0.019673848839648664,B
0.011353644507859282,0.008771497005988026,0.13632983671627713,0.13585624437425003,0.018456919135475945,B
0.010794956493263473,0.006659840319361277,0.14511475372401655,0.14471268314384378,0.020941760662690524,B
0.011317953195172157,0.012507504990019961,0.14006645272955476,0.13960843497336572,0.019490515115712488,B
0.011199458037050898,0.00917758483033932,0.1431587973354272,0.14272005253012712,0.02036901339420225,B
0.011081438763098802,0.013806986027944113,0.1335243727175111,0.1330637434635916,0.017705959824544516,B
0.011492444057198105,0.013563333333333333,0.1488976873950605,0.14845351138046325,0.02203844504118933,B
0.011039560956212575,0.012426287425149701,0.1505750785781849,0.1501698451178552,0.02255098238272062,B
0.011833018494261476,0.01713690618762475,0.1508738683220543,0.1504091214513769,0.02262290381577504,B
0.011194064683133734,0.014537944111776446,0.14700042472924962,0.1465735917089078,0.021483817786449602,B
0.011287655236402195,0.01266994011976048,0.14521505364323953,0.14477569079052277,0.02096000064387306,B
0.01178717498596557,0.008365409181636727,0.1464416439179121,0.14596649471447473,0.021306217579230784,B
0.011151710992078342,0.012507504990019961,0.14689291823171555,0.1464690027568244,0.02145316876857863,B
0.010998793545721058,0.011532894211576845,0.1339675640027345,0.13351529779529148,0.017826334745365366,B
0.011644568363273454,0.01396942115768463,0.1376222743416398,0.13712875126171978,0.018804294422598615,B
0.010829378781499501,0.007878103792415169,0.13509703092428738,0.13466228989499868,0.018133932319764665,B
0.010468341325162174,0.012020199600798403,0.1384416730379449,0.1380453210487235,0.01905651066344514,B
0.011351740971182633,0.010395848303393213,0.14511973494412303,0.14467506850586143,0.020930875447175697,B
0.010428842939121757,0.014944031936127745,0.12932225690775806,0.12890106813625443,0.016615485366667307,B
0.010416628578779941,0.010233413173652695,0.14951811798284978,0.14915482377109074,0.022247161454185132,B
0.009864127058383233,0.007553233532934132,0.1424147007458444,0.14207267853427866,0.020184645985904484,B
0.009918377853667667,0.012182634730538922,0.14368961744668732,0.14334689373239737,0.020548331942727226,B
0.010055908378555389,0.007878103792415169,0.1445521954638245,0.14420199693518057,0.020794215920093825,B
0.010053846213822356,0.009908542914171656,0.15246750898663922,0.15213566798387457,0.02314526147289972,B
0.0047969124251497006,0.0017867864271457086,0.13619091136309106,0.1361064067893013,0.018524953969094766,B
0.004473311190119761,0.007634451097804391,0.1337019596143947,0.13362710612643522,0.017856203491725578,B
0.00487590919723054,0.008040538922155688,0.14307667850438513,0.1429935713287403,0.02044716144134754,B
0.0041985673964570844,0.004385748502994012,0.14415727096256103,0.1440961165444463,0.02076369080319065,B
0.0043265802379615775,0.004466966067864271,0.13253600819558523,0.13246536970795314,0.017547074171864713,B
0.004090065805888223,0.005279141716566866,0.1414711736507033,0.14141203745017947,0.019997364335810962,B
0.004052153700411677,0.007472015968063872,0.12430035717721492,0.12423429013268214,0.015434158844771444,B
0.004176993980788424,0.004385748502994013,0.14582349345789902,0.14576365790398638,0.021247043965550372,B
0.004037877175336826,0.001868003992015968,0.13803224210982987,0.13797316916626792,0.019036595409783582,B
0.0040986317209331345,0.003736007984031936,0.14457575609835607,0.1445176476055001,0.020885350469427504,B
0.0036939715490893225,0.0077156686626746514,0.13149832386360863,0.13144642921408334,0.017278163753133024,B
0.0038978086015469056,0.005847664670658682,0.1381563810113739,0.1381013855914039,0.019071992702265617,B
0.0038116735669286427,0.004466966067864272,0.13016184399292466,0.13010602129132082,0.016927576776257627,B
0.004178580261352295,0.003898443113772455,0.13693118649525174,0.13686741504827526,0.018732689301996848,B
0.0029417573057010965,0.005928882235528942,0.13571457244731547,0.13568268584647045,0.018409791238511993,B
0.004100852513722554,0.005116706586826347,0.14911535786471644,0.14905895799911908,0.02221857295978315,B
0.003855613538547904,0.008446626746506987,0.13247973837437096,0.13242362071769198,0.01753601532398314,B
0.0037001580432884243,0.00471061876247505,0.14642076434923554,0.14637400405491768,0.021425349063069057,B
0.00397252241610529,0.0034111377245508983,0.13942477532825148,0.13936817083174674,0.01942348704098694,B
0.0032255428985778437,0.006497405189620758,0.14905046759562604,0.1490155621520256,0.022205637763484207,B
0.00395190076877495,0.0017055688622754491,0.13335848614773002,0.133299918634364,0.017768868307928058,B
0.002898610474363773,0.0051167065868263474,0.13979550285967185,0.13976544879585379,0.019534380677106427,B
0.0034511119947604803,0.003573572854291417,0.1382217806346827,0.13817869035354896,0.019093350467821964,B
0.003687943682946607,0.005035489021956088,0.1437303812426953,0.14368305941746215,0.020644821563561955,B
0.002918121725299402,0.0015431337325349302,0.13077762963771797,0.13074506866133215,0.017094272979256458,B
0.0034956864786052904,0.004060878243512974,0.13752343825598368,0.13747900292695847,0.018900476245790655,B
0.0034290626949226555,0.006497405189620758,0.13384001171349327,0.13379607716410188,0.017901390264502305,B
0.003190803354229041,0.007878103792415169,0.13490895313964008,0.13487121416813985,0.018190244411188244,B
0.0034411184272080835,0.0047918363273453096,0.1365589540580886,0.1365155911879998,0.018636506637409088,B
0.0029585718796781434,0.006010099800399201,0.13189615585291026,0.131862969711773,0.017387842781207963,B
0.003617354197854291,0.0030050499001996007,0.13232722724622312,0.13227777522804365,0.017497409819280836,B
0.003539309194111776,0.005847664670658682,0.13073460321560307,0.13068668550533236,0.01707900976836965,B
0.0033827433024575843,-0.0009746107784431139,0.13772404643780956,0.13768249712637262,0.018956470014953604,B
0.0035137700770334324,0.0012994810379241518,0.13697027736284254,0.13692519965550445,0.01874851030069976,B
0.00374489115518962,0.002598962075848303,0.13454530529063402,0.13449317813921155,0.01808841496598569,B
0.003163995212699602,0.0011370459081836326,0.15185503431645947,0.15182206882251045,0.023049940581547097,B
0.003690798987961576,0.002436526946107784,0.13734248924412182,0.13729288894404612,0.01884933735460218,B
0.0032553649731786424,0.003573572854291417,0.14048585668771946,0.14044813465537323,0.01972567852817385,B
0.0037586917960953092,-0.0014619161676646705,0.1405117769000868,0.1404614953772091,0.01972943168360173,B
0.0038567239349426153,0.0030862674650698604,0.13411382906384095,0.13405836350878966,0.017971644826654788,B
0.003636548192677145,0.007553233532934132,0.13946717817655066,0.13941975938069923,0.019437869305772067,B
0.00408054812250499,0.0005685229540918163,0.13939844338429386,0.13933870655702277,0.019415275144984097,B
0.0035140873331462067,0.0007309580838323353,0.1366752112153628,0.13663002799889581,0.018667764550979054,B
0.0039480936954216575,0.003817225548902196,0.14058641979443887,0.14053097162828684,0.01974895398679036,B
0.003947776439308881,0.0042233133732534935,0.13759759723282572,0.13754095326640775,0.018917513825432164,B
0.003786768962075848,0.004060878243512974,0.13535096262478624,0.13529798026683226,0.018305543464284136,B
0.004077216933320858,0.0021116566866267467,0.13654852271775159,0.13648763811598089,0.018628875358478958,B
0.0038816285397954096,8.121756487025947e-05,0.14889855532561824,0.14884795174249205,0.02215571273793524,B
0.004207926451783932,0.0036547904191616765,0.14349355449112286,0.14343184282255186,0.020572693535473224,B
0.0036835020973677657,0.005116706586826347,0.14447739657567543,0.14443043285119547,0.02086014993358368,B
0.004123853581898703,0.005928882235528942,0.13212734302988022,0.13206297212985438,0.017440628607770695,B
0.004476325123191118,0.008527844311377247,0.1504685009947336,0.1504019025976521,0.022620732304993632,B
0.0033264303424401197,-0.0017867864271457086,0.1427122562880029,0.1426734837171558,0.02035572295598952,B
0.003985688544785429,0.0019492215568862278,0.13788292755090786,0.13782530971063647,0.018995815996832865,B
0.004088638153380737,-0.0014619161676646707,0.14159062825363153,0.14153158321487397,0.020031189047308797,B
0.003907009028817364,0.006172534930139721,0.137890003362895,0.1378346411750977,0.018998388307867934,B
0.003949521347929141,-0.005197924151696606,0.13378164709898085,0.13372333521730043,0.017881930381638503,B
0.004178580261352297,0.006741057884231537,0.13328724996638552,0.13322173422756955,0.017748030470601174,B
0.0037536156982909174,0.004873053892215569,0.14319280343137275,0.1431435968659629,0.0204900893237253,B
0.0041309918444361274,0.00462940119760479,0.1289787621947335,0.12891259055525497,0.016618456003666817,B
0.0038387989645708586,0.0027613972055888225,0.1395225794100497,0.13946975940232792,0.019451813787743234,B
0.004298820328093813,0.005197924151696606,0.1364625755381921,0.13639484838623323,0.01860355466630355,B
0.00398790933757485,0.0016243512974051897,0.13995774154223087,0.13990091492451784,0.01957226599671718,B
0.003847999391841318,0.0065786227544910175,0.14258998187170804,0.1425380504667242,0.020317095830854413,B
0.004234893221369761,0.0017867864271457086,0.14154890920755503,0.14148554476430536,0.020018159377252258,B
0.003926837535865769,0.008609061876247506,0.15140915463652596,0.1513582242718061,0.02290931205471435,B
0.004029469888348304,0.0010558283433133734,0.12588656053739705,0.12582205488845993,0.015831189496354627,B
0.0038083423777445103,0.004142095808383234,0.13281026398178822,0.1327556505285035,0.01762406274724615,B
0.003749808624937626,-0.0009746107784431138,0.14458832216652623,0.14453968950501977,0.02089172184220752,B
0.004041366992577345,0.0016243512974051895,0.14011161707887423,0.14005332053645994,0.01961493259328839,B
0.0034438151041666656,0.007959321357285429,0.13785976067242509,0.1378167397313789,0.018993453750186632,B
0.004299613468375749,0.005279141716566866,0.15104349173154866,0.15098228279662806,0.022795649718480967,B
0.004312303712886726,0.003898443113772455,0.1377231790866102,0.13765565042674538,0.018949078094410328,B
0.003499810808071357,0.0021116566866267467,0.14660229488973844,0.14656051375198417,0.02147998419124554,B
0.0037431462465693606,-0.0009746107784431138,0.13964120600818053,0.13959102862145514,0.01948565527159591,B
0.003879725003118762,0.0034111377245508983,0.1290251730304493,0.1289668291051523,0.016632443009437562,B
0.003945714274575848,0.002355309381237525,0.14511228009602195,0.14505862667738773,0.02104200517352974,B
0.0037736028333957084,0.0019492215568862276,0.13813741976911947,0.13808586698907932,0.019067706662125705,B
0.003756312375249501,0.005197924151696606,0.13520494161288488,0.13515275192863505,0.018266266353883162,B
0.004245521301147706,0.009096367265469061,0.1365488168071003,0.13648280082230338,0.018627554920300538,B
0.0037112620072355293,0.0008121756487025947,0.13751889753857316,0.13746880996989186,0.018897673714538238,B
0.0037047582569236528,0.0019492215568862278,0.1433628221025563,0.14331494523414845,0.020539173527466967,B
0.0043789274965693615,0.0030862674650698604,0.14541443335742457,0.14534848613811105,0.021126182422640662,B
0.00357912483626497,-0.0008933932135728543,0.14990452419948316,0.14986179046334613,0.022458556240879862,B
0.0040492983953967065,0.003736007984031936,0.14746053646294474,0.1474049286708029,0.021728212996444493,B
0.0034991762958458093,0.0030050499001996007,0.13884218163604026,0.13879808055843487,0.01926490716670578,B
0.003982357355601297,0.0028426147704590818,0.14130783000234876,0.14125170317509445,0.019952043649864984,B
0.0042334655688622755,0.0019492215568862278,0.1383571052540672,0.1382923220701796,0.019124766343562284,B
0.0031749405485903184,0.005847664670658682,0.13089266104360892,0.13085414960019423,0.017122808467590015,B
0.004331497707709581,-0.0003248702594810379,0.14124830198740101,0.14118187186013698,0.01993232094193214,B
0.004016462387724552,0.002030439121756487,0.13997895680650244,0.1399213221011175,0.019577976378524667,B
0.0037972384137974066,0.0017867864271457086,0.13668654725768797,0.13663379223917102,0.01866879318165695,B
0.004568805280064869,0.005847664670658682,0.13078669199043197,0.13070686600218434,0.017084284820112976,B
0.003285821560004988,0.0047918363273453096,0.13796916267319773,0.13793003017986732,0.01902469322541911,B
0.004194284438934631,0.0065786227544910175,0.1382194283227764,0.138155775644453,0.01908701834392043,B
0.003897491345434131,0.006903493013972056,0.1302802054708869,0.13022189331578918,0.016957741498748777,B
0.0038272191164545905,0.00471061876247505,0.1470636575842938,0.14701384892555208,0.021613071775905053,B
0.004919373284680639,0.006010099800399201,0.13965985164982905,0.1395731848505945,0.019480673929338225,B
0.0035718279456711565,0.0012994810379241518,0.13197631068128463,0.13192796756628022,0.017404988626169484,B
0.0038984431137724547,0.002436526946107784,0.13812492272167656,0.13806989685719986,0.019063296418157807,B
0.004710936018587824,0.005928882235528942,0.13917420034809744,0.13909444677758037,0.01934726512436114,B
0.0035377229135479036,0.0031674850299401197,0.13265261705661915,0.1326054347625202,0.017584201328557002,B
0.004333559872442615,0.006172534930139721,0.14692089166457034,0.1468569666932569,0.02156696866634437,B
0.004013607082709581,0.0007309580838323354,0.13566575075436643,0.13560636742399487,0.018389086885931497,B
0.004123060441616765,0.0042233133732534935,0.13804411590493607,0.13798252899758795,0.0190391783085702,B
0.00441906039483533,0.006741057884231537,0.1421194742155603,0.14205075450885188,0.0201784168565341,B
0.003681598560691118,0.003573572854291417,0.14792214596865183,0.14787632366274545,0.021867407100009048,B
0.004381624173527944,0.006091317365269461,0.14043876826166563,0.14037039930290066,0.019703849000455773,B
0.004115922179079341,0.005604011976047904,0.1379749665057597,0.13791356193964852,0.01902015056688127,B
0.0036980958785553892,0.00471061876247505,0.13765857412957283,0.13760889185753988,0.01893620711826011,B
0.004300882492826846,-0.00016243512974051897,0.1362534723248613,0.13618557607310927,0.018546511130364634,B
0.004086417360591317,0.002598962075848303,0.15363909834333528,0.15358474446672138,0.023588273732908102,B
0.004094507391467066,0.0027613972055888225,0.13569273327756223,0.13563094364324413,0.018395752873556867,B
0.004031849309194111,0.004548183632734531,0.14487932710276322,0.14482321503439083,0.02097376361289741,B
0.0037598021924900205,0.003817225548902196,0.13291775215094642,0.13286456534506774,0.017652992724333773,B
0.004420963931511975,0.005685229540918164,0.13870514947551532,0.13863467664672252,0.019219573568941314,B
0.003578648952095808,0.0024365269461077846,0.1479161518332846,0.14787285499659825,0.021866381244844968,B
0.004749165380177146,0.006741057884231537,0.13421996191593458,0.1341359146720469,0.017992443604906653,B
0.005198717291978544,0.008852714570858282,0.14759368199070153,0.14750209592439836,0.021756868302090414,B
0.004874322916666666,0.0022740918163672657,0.13294928900349182,0.13285990524849114,0.017651754422638045,B
0.0047413926054141724,0.008365409181636727,0.14780684265967148,0.1477307751728874,0.021824381933182205,B
0.0048481492873627755,0.003736007984031936,0.14521167259835616,0.14513071800035862,0.02106292530729962,B
0.0050851396036052906,0.004304530938123752,0.14452648562317053,0.1444369980365016,0.020862046401796362,B
0.004821817030002494,0.003817225548902196,0.14198452436325348,0.14190262590660013,0.020136355239188504,B
0.004330704567427644,0.0016243512974051897,0.13736901524224024,0.13730073323392158,0.018851491346572498,B
0.005162074210953094,0.0022740918163672657,0.1553384641838461,0.1552526696866648,0.02410339144483665,B
0.004614966044473553,0.004142095808383234,0.13713345371091387,0.13705577775158445,0.018784286215091713,B
0.004974258592190618,0.006659840319361277,0.1522679245552517,0.1521866538163641,0.023160777599821845,B
0.004332925360217066,0.003898443113772455,0.13490247619459,0.1348328737409936,0.018179903841254716,B
0.005094974543101299,0.007878103792415169,0.15429072476476022,0.15420657892204256,0.02377966898284014,B
0.004855922062125748,0.006416187624750498,0.1381677504095193,0.13808239306353934,0.019066747274153778,B
0.004430798871007984,0.007228363273453093,0.1612062053104479,0.16114530291621582,0.025967808651958958,B
0.004886220020895709,0.002355309381237525,0.13865627898464403,0.13857015752237142,0.01920168855577483,B
0.004719343305576347,0.0034111377245508983,0.1556107431827287,0.15553916289039638,0.024192431192645258,B
0.004571343328967066,0.003979660678642714,0.14371870490168573,0.14364598483350147,0.02063416895878653,B
0.004345774232784431,0.0032487025948103793,0.1510084951361209,0.15094595009338116,0.022784679849593516,B
0.00529722531499501,0.006416187624750498,0.13837208881396418,0.13827065620261503,0.019118774366701764,B
0.004978065665543913,0.00162435129740519,0.15102768003693098,0.15094561603295117,0.02278457899956713,B
0.004807540504927646,0.008690279441117764,0.14050513240783494,0.14042286062901832,0.019718579787236706,B
0.004920007796906187,0.0015431337325349302,0.15215521654526792,0.15207565040208032,0.023127003445215753,B
0.00488780630145958,0.005279141716566866,0.1417713851816317,0.14168710246835453,0.020075235005877996,B
0.005423493247879241,0.0065786227544910175,0.151210290790767,0.1511129966681176,0.02283513776201852,B
0.004303103285616267,0.003898443113772455,0.14059893400609033,0.14053306922487058,0.019749543545762263,B
0.004701735591317365,0.002680179640718563,0.1492355336812964,0.14916145009877954,0.022249138195570697,B
0.005009949904877744,0.005522794411177645,0.14463719559721283,0.14455040211696754,0.020894818752177014,B
0.00467572059006986,0.0019492215568862273,0.14927760253269876,0.149204357358872,0.022261940254873984,B
0.004586571622380239,0.005116706586826347,0.15443074260114836,0.15436261730449802,0.023827817621094913,B
0.004733937086763973,0.005441576846307385,0.1551902670270871,0.1551180480137536,0.024061608819597163,B
0.004826417243637726,0.006091317365269461,0.1349232856009204,0.13483693371601807,0.01818099869393785,B
0.004481083964882735,0.008365409181636727,0.15055897672501786,0.15049227674197815,0.02264792535898414,B
0.004927621943612775,0.0012182634730538923,0.14189361984629423,0.14180803184257756,0.02010951789506549,B
0.004902241454590818,0.008609061876247505,0.15722737132502038,0.1571509284811793,0.02469641432249673,B
0.005071656218812375,0.007065928143712575,0.1358685488014283,0.13577385925355545,0.018434540856604283,B
0.004514713112836827,0.006822275449101797,0.1554099687999686,0.15534437797331446,0.024131875767915992,B
0.004917628376060378,0.002436526946107784,0.14740737389492292,0.1473253230430959,0.021704750809752565,B
0.005041992772267964,0.005928882235528942,0.15336824236271196,0.15328534200735552,0.02349639607431195,B
0.004232831056636726,0.005766447105788423,0.14901339802434127,0.1489532676110421,0.02218707593200673,B
0.004986790208645209,0.00462940119760479,0.15428549101873656,0.15420487885377554,0.023779144662307593,B
0.004745199678767465,0.006741057884231537,0.14996694044882988,0.14989184870296154,0.022467566307591513,B
0.004991073166167665,0.007228363273453094,0.1439574388996988,0.14387089143815882,0.02069883340321048,B
0.004774863125311875,0.0025177445109780443,0.1499878463755251,0.14991182322452976,0.022473554742502656,B
0.004502657380551396,-0.0016243512974051897,0.15429206594727216,0.15422635212826225,0.023785767690790743,B
0.005001066733720059,0.0027613972055888225,0.1483246756636598,0.14824034114320822,0.021975198742254752,B
0.004667313303081337,0.007065928143712575,0.15312665887032945,0.15305551229315828,0.023425989843321126,B
0.004784380808695109,0.005197924151696606,0.14697761619241245,0.14689972553371736,0.021579529361881494,B
0.004794691632360279,0.007634451097804392,0.16488350991787332,0.1648137821148098,0.027163582774988,B
0.0048590946232534935,0.004060878243512974,0.14748347559920771,0.14740340828578002,0.021727764774264365,B
0.004716329372504992,0.00040608782435129736,0.14889272241661033,0.1488180063899521,0.022146799025879824,B
0.004521692747317864,0.007878103792415169,0.14442722540330646,0.14435642601698181,0.020838777732396348,B
0.004440475182447605,0.0042233133732534935,0.1398173000320122,0.13974676943813688,0.019529159568395786,B
0.004377658472118264,0.0030862674650698604,0.15814890025987552,0.15808830051496392,0.02499191075970954,B
0.004812775230788423,0.0021116566866267467,0.15132978728072496,0.1512532370331537,0.022877541713007373,B
0.004591806348241018,-0.0005685229540918163,0.1469239439206727,0.14685217264877368,0.02156556061166523,B
0.0048543357815618755,0.003736007984031936,0.1469100882134437,0.14682986563707556,0.02155900944300166,B
